Date:,28/9/2023,,,,,,,,,,,,,,,,,
Time,5:22 PM,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Order ID,Order Date,Country,City,Branch,Lat,Lng,Customer First Name,Customer Last Name,Email,Phone Number,Category,Sub Category,Item,SalesPerson ID,Quantity,Unit Price,Discount,Status
17447,1/8/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,safa,alhabash,safa.alhabash@mail.com,Tel: 5520824809,VR Headset,Pimax Vision,Pimax Vision 8KX,Y270,1,999,19.98,TRUE
17448,1/8/2023,Egypt,cairo,cr02,30.0444,31.2357,ahmad,ismaeil,Ahmad.ismaeil@mail.com,Tel: 5846941484,Smart Speaker,Amazon Echo,Echo Dot (4th Gen),Y493,1,49,1.96,TRUE
17449,1/8/2023,USA,new york,ny01,40.7128,-74.006,akram,alhamuwd,AKRAM.ALHAMUWD@MAIL.COM,Tel: 5590235173,Tablet,Amazon Fire,Amazon Fire HD 10,T231,1,149,2.98,FALSE
17450,1/8/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,ahmad,hamzat,ahmad.hamzat@mail.com,Tel: 5702395417,Smart Speaker,Google Nest,Nest Audio,O247,1,99,5.94,TRUE
17451,2/8/2023,Syria,damascus,ds01,33.5138,36.2765,omaimah,jzayrly,Omaimah.jzayrly@mail.com,Tel: 5585672350,Tablet,Lenovo Tab,Lenovo Tab P11 Plus,E754,1,299,29.9,FALSE
17452,2/8/2023,Egypt,asyut,at01,27.1809,31.1837,anas,shaykh janid,ANAS.SHAYKH JANID@MAIL.COM,Tel: 5166568943,Gaming Console,Nintendo Switch,Nintendo Switch Pro,K012,3,399,95.76,TRUE
17453,2/8/2023,USA,washington,wh01,38.9072,-77.0369,ahmad,aleass,Ahmad.aleass@mail.com,Tel: 5370100056,Tablet,Amazon Fire HD,Amazon Fire HD 8,Y716,6,89,16.02,TRUE
17454,2/8/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,iin,alyasin,iin.alyasin@mail.com,Tel: 5800828440,Digital Camera,Fujifilm X Series,Fujifilm X-T4,A776,1,1699,152.91,FALSE
17455,2/8/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,omar,sharina,OMAR.SHARINA@MAIL.COM,Tel: 5200778033,Headphones,Bose SoundSport,Bose SoundSport Wireless,X416,1,129,3.87,TRUE
17456,2/8/2023,Syria,homs,hs01,34.7326,36.7136,abd alruhmin,rashwani,Abd Alruhmin.rashwani@mail.com,Tel: 5583543816,Gaming Console,Retro Console,Sega Genesis Mini,G557,1,79,7.9,TRUE
17457,2/8/2023,Morocco,casablanca,cs01,33.5731,7.5898,amir,jumea,AMIR.JUMEA@MAIL.COM,Tel: 5023408722,Laptop,ASUS ROG,ASUS ROG Zephyrus G14,Z260,1,1299,25.98,TRUE
17458,2/8/2023,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,bushraa,abu,Bushraa.abu@mail.com,Tel: 5297752080,Smartwatch,Huawei Watch,Huawei Watch Fit 2 Pro,R426,1,129,3.87,FALSE
17459,2/8/2023,France,paris,ps01,48.8566,2.3522,iin,eisaf,IIN.EISAF@MAIL.COM,Tel: 5250445439,Fitness Tracker,Amazfit GTR,Amazfit GTR 2e,L106,1,99,5.94,TRUE
17460,2/8/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,amal,alriys,AMAL.ALRIYS@MAIL.COM,Tel: 5581153044,Digital Camera,Panasonic Lumix,Panasonic Lumix GH5,Q717,4,1299,415.68,FALSE
17461,2/8/2023,USA,new york,ny02,40.7312,-73.9998,samah,aleid,Samah.aleid@mail.com,Tel: 5903062981,Smart Speaker,Harman Kardon,Harman Kardon Allure,G405,1,249,4.98,TRUE
17462,2/8/2023,USA,las vegas,lv01,36.1699,-115.1398,muhamad,alqutb,MUHAMAD.ALQUTB@MAIL.COM,Tel: 5682347112,Laptop,Apple MacBook,"MacBook Pro 16""",T351,1,2399,239.9,FALSE
17463,2/8/2023,Egypt,cairo,cr02,30.0444,31.2357,ibrahim,alsiyah,IBRAHIM.ALSIYAH@MAIL.COM,Tel: 5205586818,Laptop,ASUS ROG,ASUS ROG Strix G15,J087,1,1099,32.97,FALSE
17464,2/8/2023,USA,las vegas,lv01,36.1699,-115.1398,bilal,bryghl,BILAL.BRYGHL@MAIL.COM,Tel: 5972257539,Digital Camera,Nikon Coolpix,Nikon Coolpix B500,F650,1,249,9.96,FALSE
17465,2/8/2023,Syria,homs,hs01,34.7326,36.7136,muhamad,shiah,MUHAMAD.SHIAH@MAIL.COM,Tel: 5500943507,Tablet,Amazon Fire HD,Amazon Fire HD 8 Plus,W206,1,129,,FALSE
17466,2/8/2023,Saudi Arabia,jeddah,jd03,21.4858,39.1925,eala,zyny,eala.zyny@mail.com,Tel: 5408336835,Laptop,Lenovo ThinkPad,ThinkPad X13,O398,1,999,69.93,TRUE
17467,2/8/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,faras,ismaeil,Faras.ismaeil@mail.com,Tel: 5761612844,VR Headset,HTC Vive Pro,HTC Vive Pro 2,R389,1,1099,21.98,TRUE
17468,2/8/2023,Syria,aleppo,al01,36.2021,37.1343,muhamad,iybw,Muhamad.iybw@mail.com,Tel: 5069358286,Tablet,Samsung Galaxy Tab S,Galaxy Tab S7+,K081,1,849,50.94,TRUE
17469,2/8/2023,USA,las vegas,lv01,36.1699,-115.1398,abdalbasit,alghan,abdalbasit.alghan@mail.com,Tel: 5326400799,Laptop,Microsoft Surface,Surface Book 3,L841,1,1599,31.98,TRUE
17470,2/8/2023,Egypt,cairo,cr01,30.0444,31.2357,emar,basil,emar.basil@mail.com,Tel: 5369102484,Laptop,Acer Swift,Acer Swift 5,F553,1,999,89.91,TRUE
17471,2/8/2023,United Arab Emirates,dubai,db02,25.2048,55.2708,muhamad,aleaqla,Muhamad.aleaqla@mail.com,Tel: 5686229636,Fitness Tracker,Garmin Approach,Garmin Approach S62,X132,1,499,19.96,TRUE
17472,2/8/2023,USA,new york,ny03,40.7498,-73.9814,muhamad,khalid,MUHAMAD.KHALID@MAIL.COM,Tel: 5650301816,VR Headset,Pimax Vision,Pimax Vision 5K Super Plus,C192,1,999,19.98,FALSE
17473,2/8/2023,USA,las vegas,lv01,36.1699,-115.1398,abdalrhmin,alnasar,abdalrhmin.alnasar@mail.com,Tel: 5222860150,Gaming Console,Sony PlayStation,PlayStation 4 Slim,J302,1,299,8.97,TRUE
17474,2/8/2023,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,jwny,nasif,jwny.nasif@mail.com,Tel: 5377173825,Gaming Console,Sony PlayStation,PlayStation 4 Pro,N742,2,399,,TRUE
17475,2/8/2023,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,muhamad,alqadi,MUHAMAD.ALQADI@MAIL.COM,Tel: 5898363785,Laptop,Apple MacBook,"MacBook Pro 16""",W206,8,2399,,TRUE
17476,2/8/2023,Syria,aleppo,al01,36.2021,37.1343,ghaliah,abumaeun,Ghaliah.abumaeun@mail.com,Tel: 5222699492,Smartphone,Samsung Galaxy,Galaxy A52,O895,1,399,31.92,TRUE
17477,2/8/2023,France,paris,ps02,48.8566,2.3522,zaydun,ghrz aldiyn,ZAYDUN.GHRZ ALDIYN@MAIL.COM,Tel: 5420038436,Smartphone,Samsung Galaxy,Galaxy M32,Y684,1,249,14.94,FALSE
17478,2/8/2023,Egypt,asyut,at01,27.1809,31.1837,sami,alnuwri,Sami.alnuwri@mail.com,Tel: 5595309444,Fitness Tracker,Fitbit Versa,Fitbit Versa 2,S809,1,179,,TRUE
17479,2/8/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,ayham,alaleppoy,Ayham.alaleppoy@mail.com,Tel: 5970125238,Smart Speaker,Harman Kardon,Harman Kardon Citation,C308,1,199,13.93,FALSE
17480,2/8/2023,USA,new york,ny03,40.7498,-73.9814,biaism,jabir,biaism.jabir@mail.com,Tel: 5562945429,VR Headset,Oculus Quest,Oculus Quest 3,H130,12,599,503.16,TRUE
17481,2/8/2023,Morocco,casablanca,cs01,33.5731,7.5898,muwmin,taliea,muwmin.taliea@mail.com,Tel: 5761568216,Tablet,Amazon Fire HD,Amazon Fire HD 8 Plus,R823,3,129,23.22,FALSE
17482,2/8/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,ahmad,alyasin,AHMAD.ALYASIN@MAIL.COM,Tel: 5785812477,VR Headset,Sony PlayStation,PlayStation VR,D873,1,299,5.98,TRUE
17483,2/8/2023,Egypt,cairo,cr03,30.0444,31.2357,diana,altarah,Diana.altarah@mail.com,Tel: 5399450323,Gaming Console,Sony PlayStation,PlayStation 4 Pro,G817,1,399,7.98,TRUE
17484,2/8/2023,Syria,damascus,ds02,33.5146,36.3084,rabana,rghid,Rabana.rghid@mail.com,Tel: 5940105262,Tablet,Apple iPad Pro,"iPad Pro 11"" (5th Gen)",N103,1,899,26.97,TRUE
17485,2/8/2023,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,salim,alyasin,SALIM.ALYASIN@MAIL.COM,Tel: 5703070316,Gaming Console,Sony PlayStation,PlayStation 3 Slim,T592,2,199,23.88,TRUE
17486,2/8/2023,USA,new york,ny01,40.7128,-74.006,amir,husayn,Amir.husayn@mail.com,Tel: 5696692541,Smart Speaker,JBL Link,JBL Link 500,Z260,1,249,12.45,FALSE
17487,2/8/2023,United Arab Emirates,fujairah,fj01,25.1286,56.3242,rasha,alqadi,RASHA.ALQADI@MAIL.COM,Tel: 5455479630,Digital Camera,Canon EOS,Canon EOS M50 Mark II,E166,1,649,38.94,TRUE
17488,2/8/2023,Saudi Arabia,jeddah,jd03,21.4858,39.1925,anwar,tasbihji,anwar.tasbihji@mail.com,Tel: 5900487013,Smartphone,Xiaomi Redmi,Xiaomi Redmi Note 11 Pro,Z771,1,299,5.98,TRUE
17489,2/8/2023,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,muwmin,altahhan,muwmin.altahhan@mail.com,Tel: 5021762329,VR Headset,HTC Vive,HTC Vive Cosmos Elite,L562,1,899,35.96,TRUE
17490,2/8/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,dia,jawish,dia.jawish@mail.com,Tel: 5012367550,Laptop,HP Pavilion,HP Pavilion x360,W242,1,649,19.47,TRUE
17491,2/8/2023,France,paris,ps01,48.8566,2.3522,bayan,alshalaq,BAYAN.ALSHALAQ@MAIL.COM,Tel: 5954816150,Smartwatch,Huawei Watch,Huawei Watch GT 2e,K406,1,129,,FALSE
17492,2/8/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,muhamad,khayti,Muhamad.khayti@mail.com,Tel: 5050481355,Digital Camera,Nikon Coolpix,Nikon Coolpix P1000,L562,2,999,159.84,TRUE
17493,2/8/2023,Egypt,cairo,cr02,30.0444,31.2357,labanaa,eilwan,Labanaa.eilwan@mail.com,Tel: 5074574198,Digital Camera,Canon EOS,Canon EOS R6,N658,1,2499,49.98,TRUE
17494,2/8/2023,Saudi Arabia,jeddah,jd03,21.4858,39.1925,ali,salayk,Ali.salayk@mail.com,Tel: 5077590227,Laptop,HP Envy,Envy 15,B099,13,1199,1091.09,TRUE
17495,2/8/2023,USA,las vegas,lv01,36.1699,-115.1398,ahmad,alkmshh,AHMAD.ALKMSHH@MAIL.COM,Tel: 5614454477,VR Headset,Sony PlayStation,PlayStation VR,C068,1,299,20.93,TRUE
17496,2/8/2023,United Arab Emirates,dubai,db02,25.2048,55.2708,hasan,almaghribi,Hasan.almaghribi@mail.com,Tel: 5316579019,Headphones,JBL Live,JBL Live 650BTNC,J194,1,149,10.43,TRUE
17497,2/8/2023,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,tawfiq,albieli,tawfiq.albieli@mail.com,Tel: 5565967371,Laptop,Dell XPS,XPS 15,S629,1,1599,31.98,FALSE
17498,2/8/2023,USA,new york,ny03,40.7498,-73.9814,fadi,damrani,FADI.DAMRANI@MAIL.COM,Tel: 5505456364,Fitness Tracker,Garmin Approach,Garmin Approach S62,Y692,1,499,4.99,FALSE
17499,2/8/2023,Saudi Arabia,dammam,dm01,26.3927,49.9777,omar,mius,omar.mius@mail.com,Tel: 5103222858,VR Headset,Valve Index,Valve Index VR Kit,F693,1,999,19.98,TRUE
17500,2/8/2023,Egypt,cairo,cr02,30.0444,31.2357,ahmad,alkhayran,AHMAD.ALKHAYRAN@MAIL.COM,Tel: 5226574131,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 6,G599,7,39,10.92,TRUE
17501,2/8/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,iin,sakar,iin.sakar@mail.com,Tel: 5719042539,Gaming Console,Retro Console,Sega Genesis Mini,R814,1,79,5.53,FALSE
17502,2/8/2023,Egypt,cairo,cr01,30.0444,31.2357,rafat,shrbjy,rafat.shrbjy@mail.com,Tel: 5937237603,VR Headset,HTC Vive,HTC Vive Focus 3,H890,1,799,31.96,TRUE
17503,2/8/2023,Egypt,cairo,cr02,30.0444,31.2357,alia,albaba,ALIA.ALBABA@MAIL.COM,Tel: 5690658718,VR Headset,HTC Vive Pro,HTC Vive Pro 2,C076,3,1099,65.94,TRUE
17504,2/8/2023,United Arab Emirates,dubai,db01,25.2048,55.2708,fatnh,lulu,FATNH.LULU@MAIL.COM,Tel: 5173923015,Smartphone,Samsung Galaxy,Galaxy S21 Ultra,J198,1,1199,119.9,TRUE
17505,2/8/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,basil,saed,Basil.saed@mail.com,Tel: 5509873041,Smart Speaker,Sonos One,Sonos One SL,F376,2,179,10.74,FALSE
17506,2/8/2023,Syria,aleppo,al01,36.2021,37.1343,diea,alhumwi,diea.alhumwi@mail.com,Tel: 5806528505,VR Headset,HTC Vive Pro,HTC Vive Pro 2,R621,1,1099,76.93,TRUE
17507,2/8/2023,Saudi Arabia,jeddah,jd03,21.4858,39.1925,abd almueiyn,rinkusi,Abd Almueiyn.rinkusi@mail.com,Tel: 5552912923,Headphones,Bose SoundSport,Bose SoundSport Wireless,L427,1,129,2.58,TRUE
17508,2/8/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,katy,eaziza,KATY.EAZIZA@MAIL.COM,Tel: 5526357894,Fitness Tracker,Withings Move,Withings Move ECG,A776,1,129,7.74,FALSE
17509,2/8/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,adnan,mazlum,Adnan.mazlum@mail.com,Tel: 5381081856,Fitness Tracker,Fitbit Charge,Fitbit Charge 4,Y684,1,149,4.47,FALSE
17510,2/8/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,zahir,ghunum,ZAHIR.GHUNUM@MAIL.COM,Tel: 5614215067,Tablet,Samsung Galaxy Tab S,Galaxy Tab S8+,O847,1,749,44.94,TRUE
17511,2/8/2023,USA,washington,wh01,38.9072,-77.0369,ramiz,sakar,Ramiz.sakar@mail.com,Tel: 5570208215,Headphones,Bose SoundSport,Bose SoundSport Free,J073,3,179,16.11,TRUE
17512,2/8/2023,USA,washington,wh01,38.9072,-77.0369,eazalidin,zarie,Eazalidin.zarie@mail.com,Tel: 5231457806,VR Headset,Oculus Quest,Oculus Quest 2 (256GB),W206,1,399,31.92,TRUE
17513,2/8/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,limays,aldrwysh,limays.aldrwysh@mail.com,Tel: 5251077804,VR Headset,Pimax Vision,Pimax Vision 5K Super Plus,G405,13,999,389.61,TRUE
17514,2/8/2023,USA,new york,ny01,40.7128,-74.006,muhamad,abu,muhamad.abu@mail.com,Tel: 5685798668,Fitness Tracker,Garmin Approach,Garmin Approach S62,Y684,1,499,14.97,TRUE
17515,2/8/2023,USA,washington,wh01,38.9072,-77.0369,hasan,ewad,Hasan.ewad@mail.com,Tel: 5493787915,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 6,E484,4,39,15.6,TRUE
17516,2/8/2023,Syria,aleppo,al01,36.2021,37.1343,dania,salim,DANIA.SALIM@MAIL.COM,Tel: 5616756827,Headphones,Sennheiser HD,Sennheiser HD 660S,P765,1,499,9.98,TRUE
17517,2/8/2023,Saudi Arabia,riyadh,rd03,24.7743,46.7386,fatnh,eijrush,Fatnh.eijrush@mail.com,Tel: 5796512935,VR Headset,HTC Vive Pro,HTC Vive Pro 2,Z612,2,1099,131.88,FALSE
17518,2/8/2023,Saudi Arabia,jeddah,jd03,21.4858,39.1925,ranya,alddahir,RANYA.ALDDAHIR@MAIL.COM,Tel: 5809520377,Tablet,Amazon Fire,Amazon Fire HD 10,E804,1,149,2.98,FALSE
17519,2/8/2023,Egypt,cairo,cr02,30.0444,31.2357,bilal,alealiu,Bilal.alealiu@mail.com,Tel: 5159209580,Smartphone,Samsung Galaxy,Galaxy A52,X583,1,399,3.99,TRUE
17520,2/8/2023,USA,new york,ny01,40.7128,-74.006,eisam,alshalaq,eisam.alshalaq@mail.com,Tel: 5754327119,Headphones,Anker Soundcore,Anker Soundcore Liberty Air Pro,A280,1,99,9.9,TRUE
17521,2/8/2023,USA,washington,wh01,38.9072,-77.0369,emar,alkhlf,emar.alkhlf@mail.com,Tel: 5014308659,Smart Speaker,Google Nest Hub,Google Nest Hub (2nd Gen),C787,1,99,6.93,TRUE
17522,2/8/2023,USA,new york,ny03,40.7498,-73.9814,muhamad,almala,Muhamad.almala@mail.com,Tel: 5383899943,Fitness Tracker,Withings Move,Withings Move,I036,1,59,4.13,FALSE
17523,2/8/2023,Syria,aleppo,al01,36.2021,37.1343,omaimah,jdwe,omaimah.jdwe@mail.com,Tel: 5557082957,Smartwatch,Garmin Forerunner,Garmin Forerunner 945,J841,1,599,5.99,TRUE
17524,2/8/2023,USA,new york,ny03,40.7498,-73.9814,basil,alzaebii,basil.alzaebii@mail.com,Tel: 5293078000,Gaming Console,Microsoft Xbox,Xbox One X,Z074,1,299,29.9,TRUE
17525,2/8/2023,Syria,aleppo,al01,36.2021,37.1343,diana,muhamad,Diana.muhamad@mail.com,Tel: 5816522935,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 6,J677,1,39,1.17,TRUE
17526,2/8/2023,USA,las vegas,lv02,36.1673,-115.1492,batual,almisri,Batual.almisri@mail.com,Tel: 5600218206,Smart Speaker,Bose Home Speaker,Bose Home Speaker 500,B099,3,299,8.97,FALSE
17527,2/8/2023,Syria,aleppo,al01,36.2021,37.1343,bashaer,bulta,bashaer.bulta@mail.com,Tel: 5495469943,Tablet,Lenovo Tab,Lenovo Tab P11 Plus,L043,3,299,62.79,TRUE
17528,2/8/2023,Syria,homs,hs01,34.7326,36.7136,labanaa,farahat,labanaa.farahat@mail.com,Tel: 5709274978,Smart Speaker,Amazon Echo Show,Amazon Echo Show 10 (3rd Gen),J841,1,249,24.9,FALSE
17529,2/8/2023,Morocco,casablanca,cs01,33.5731,7.5898,abdalrhmin,almahdi,ABDALRHMIN.ALMAHDI@MAIL.COM,Tel: 5927542691,Smart Speaker,Amazon Echo,Echo Dot (4th Gen),H632,1,49,4.9,TRUE
17530,2/8/2023,France,paris,ps01,48.8566,2.3522,isam,alnasar,Isam.alnasar@mail.com,Tel: 5524807148,Fitness Tracker,Garmin Approach,Garmin Approach S12,Z398,4,199,55.72,TRUE
17531,2/8/2023,USA,new york,ny03,40.7498,-73.9814,rasul,zarzur,RASUL.ZARZUR@MAIL.COM,Tel: 5194457579,Gaming Console,Nintendo Switch,Nintendo Switch OLED,L106,1,349,13.96,TRUE
17532,2/8/2023,Egypt,cairo,cr01,30.0444,31.2357,ahed,shakir,Ahed.shakir@mail.com,Tel: 5806450086,Gaming Console,Sony PlayStation,PlayStation 4 Slim,O251,1,299,11.96,FALSE
17533,2/8/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,amir,zueitr,AMIR.ZUEITR@MAIL.COM,Tel: 5366361595,Smart Speaker,Amazon Echo,Echo Dot (4th Gen),B938,3,49,14.7,FALSE
17534,2/8/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,ibrahim,dahbur,IBRAHIM.DAHBUR@MAIL.COM,Tel: 5334404428,Headphones,Anker Soundcore,Anker Soundcore Life Q30,O111,1,79,6.32,TRUE
17535,2/8/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,darar,aljuju,darar.aljuju@mail.com,Tel: 5395825135,Smart Speaker,Bose Home Speaker,Bose Home Speaker 500,Q832,1,299,23.92,TRUE
17536,2/8/2023,Egypt,cairo,cr02,30.0444,31.2357,danah,kawaara,Danah.kawaara@mail.com,Tel: 5589866928,Tablet,Amazon Fire,Amazon Fire 7,Y882,1,49,3.92,FALSE
17537,2/8/2023,Saudi Arabia,aseer,as01,18.2311,42.5004,ali,eaziza,Ali.eaziza@mail.com,Tel: 5604012594,Smart Speaker,Bose Home Speaker,Bose Home Speaker 300,A058,1,199,5.97,TRUE
17538,2/8/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,tariq,sabagh,TARIQ.SABAGH@MAIL.COM,Tel: 5262814519,Tablet,Samsung Galaxy Tab S,Galaxy Tab S7+,P437,2,849,169.8,TRUE
17539,2/8/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,salam,abu,SALAM.ABU@MAIL.COM,Tel: 5031074800,Fitness Tracker,Amazfit GTR,Amazfit GTR 3,A280,1,169,16.9,TRUE
17540,2/8/2023,Egypt,cairo,cr02,30.0444,31.2357,hasan,alkhayran,hasan.alkhayran@mail.com,Tel: 5436220380,Laptop,Microsoft Surface,Surface Book 3,Y989,1,1599,79.95,TRUE
17541,2/8/2023,USA,las vegas,lv02,36.1673,-115.1492,samar,aldukifi,samar.aldukifi@mail.com,Tel: 5030993197,Fitness Tracker,Withings Move,Withings Move,X918,1,59,1.77,FALSE
17542,3/8/2023,Saudi Arabia,jeddah,jd03,21.4858,39.1925,bashshar,sarhan,Bashshar.sarhan@mail.com,Tel: 5989680710,Digital Camera,Panasonic Lumix,Panasonic Lumix GH5,B392,1,1299,116.91,FALSE
17543,3/8/2023,Saudi Arabia,jeddah,jd03,21.4858,39.1925,ahmad,basil,Ahmad.basil@mail.com,Tel: 5612015942,VR Headset,Oculus Quest,Oculus Quest 2 (256GB),H130,1,399,31.92,TRUE
17544,3/8/2023,USA,las vegas,lv01,36.1699,-115.1398,hasan,salim,hasan.salim@mail.com,Tel: 5144248772,Gaming Console,Retro Console,Sega Genesis Mini,A280,1,79,5.53,FALSE
17545,3/8/2023,Egypt,cairo,cr02,30.0444,31.2357,muhamad,sabiq,Muhamad.sabiq@mail.com,Tel: 5747077428,Headphones,Sennheiser HD,Sennheiser HD 660S,Q903,1,499,49.9,TRUE
17546,3/8/2023,Syria,aleppo,al01,36.2021,37.1343,iin,sabih,Iin.sabih@mail.com,Tel: 5993184231,Gaming Console,Sony PlayStation,PlayStation 5,N259,1,499,29.94,TRUE
17547,3/8/2023,Morocco,casablanca,cs01,33.5731,7.5898,muhamad,alddahir,muhamad.alddahir@mail.com,Tel: 5922560843,Smart Speaker,Amazon Echo,Echo Show 8,Y998,2,129,25.8,TRUE
17548,3/8/2023,USA,new york,ny03,40.7498,-73.9814,ahmad,shbyb,Ahmad.shbyb@mail.com,Tel: 5354165597,Laptop,Dell XPS,XPS 15,O247,1,1599,111.93,TRUE
17549,3/8/2023,France,paris,ps02,48.8566,2.3522,shadi,allibad,Shadi.allibad@mail.com,Tel: 5709365581,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 6,P826,1,39,0.78,TRUE
17550,3/8/2023,Syria,aleppo,al01,36.2021,37.1343,muayid,eazu,MUAYID.EAZU@MAIL.COM,Tel: 5320159847,Digital Camera,Sony Alpha,Sony Alpha A6400,K044,1,899,62.93,FALSE
17551,3/8/2023,Egypt,cairo,cr02,30.0444,31.2357,muhamad,bryghl,MUHAMAD.BRYGHL@MAIL.COM,Tel: 5970874260,Tablet,Samsung Galaxy Tab,Galaxy Tab A7,H016,2,179,14.32,TRUE
17552,3/8/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,sahar,alhamal,sahar.alhamal@mail.com,Tel: 5609526461,Smart Speaker,Amazon Echo Show,Amazon Echo Show 8 (2nd Gen),G327,1,129,2.58,TRUE
17553,3/8/2023,France,paris,ps02,48.8566,2.3522,muhamad,jabir,Muhamad.jabir@mail.com,Tel: 5702268410,Smartwatch,Fossil Gen,Fossil Gen 5E,C308,1,199,19.9,FALSE
17554,3/8/2023,Egypt,asyut,at01,27.1809,31.1837,ahmad,abil,AHMAD.ABIL@MAIL.COM,Tel: 5049928944,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart HR,F553,1,79,1.58,TRUE
17555,3/8/2023,USA,new york,ny02,40.7312,-73.9998,rafat,sabiq,rafat.sabiq@mail.com,Tel: 5199602999,Digital Camera,Olympus OM-D,Olympus OM-D E-M1 Mark III,Z817,11,1999,439.78,TRUE
17556,3/8/2023,Syria,aleppo,al01,36.2021,37.1343,ali,aleisaa,ALI.ALEISAA@MAIL.COM,Tel: 5055746939,Gaming Console,Retro Console,Super NES Classic,V078,2,99,3.96,TRUE
17557,3/8/2023,Egypt,asyut,at01,27.1809,31.1837,abd almalik,alqutb,ABD ALMALIK.ALQUTB@MAIL.COM,Tel: 5222057965,Digital Camera,Canon EOS R Series,Canon EOS R,X918,1,1299,64.95,TRUE
17558,3/8/2023,Egypt,cairo,cr02,30.0444,31.2357,raghad,warur,raghad.warur@mail.com,Tel: 5553851627,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart 4,J457,1,129,10.32,TRUE
17559,3/8/2023,France,paris,ps02,48.8566,2.3522,muhamad,khalid,muhamad.khalid@mail.com,Tel: 5839106672,Smartwatch,Samsung Galaxy,Galaxy Watch 4,D873,1,349,6.98,FALSE
17560,3/8/2023,Saudi Arabia,riyadh,rd03,24.7743,46.7386,emar,shakhashiru,emar.shakhashiru@mail.com,Tel: 5574472946,Gaming Console,Sony PlayStation,PlayStation 2,X918,2,99,19.8,TRUE
17561,3/8/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,esamat,shiah,Esamat.shiah@mail.com,Tel: 5365648889,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 5,X915,2,29,2.32,TRUE
17562,3/8/2023,Syria,aleppo,al01,36.2021,37.1343,ahmad,almaydanii,AHMAD.ALMAYDANII@MAIL.COM,Tel: 5680072620,Smart Speaker,Google Nest Hub,Google Nest Hub (2nd Gen),O337,1,99,4.95,TRUE
17563,3/8/2023,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,sana,hazruma,Sana.hazruma@mail.com,Tel: 5366227405,Smartwatch,Garmin Forerunner,Garmin Forerunner 55,Z067,1,199,13.93,TRUE
17564,3/8/2023,USA,las vegas,lv01,36.1699,-115.1398,muhamad,eijrush,Muhamad.eijrush@mail.com,Tel: 5866699054,Digital Camera,Canon EOS R Series,Canon EOS R,S395,1,1299,51.96,TRUE
17565,3/8/2023,USA,new york,ny03,40.7498,-73.9814,rafif,aldahan,rafif.aldahan@mail.com,Tel: 5846343760,Smartwatch,Apple Watch,Apple Watch SE,W669,1,279,5.58,TRUE
17566,3/8/2023,Syria,damascus,ds02,33.5146,36.3084,amir,almtlq,amir.almtlq@mail.com,Tel: 5506139507,Gaming Console,Microsoft Xbox,Xbox 360,Y523,1,149,,FALSE
17567,3/8/2023,Syria,aleppo,al01,36.2021,37.1343,muhamad,shiah,Muhamad.shiah@mail.com,Tel: 5649718525,Smartwatch,Huawei Watch,Huawei Watch GT 2e,R209,1,129,2.58,TRUE
