Order ID,Order Date,Country,City,Branch,Lat,Lng,Customer First Name,Customer Last Name,Email,Phone Number,Category,Sub Category,Item,SalesPerson ID,Quantity,Unit Price,Discount,Status,Year,Month,Month Name,Phone Valid,Email Valid
17149.0,2023-07-29,Syria,Damascus,ds01,33.5138,36.2765,tariq,aldarawasha,tariq.aldarawasha@mail.com,5122158540,Digital Camera,Sony Alpha,Sony Alpha A7 III,A259,7.0,1999.0,279.86,False,2023.0,7.0,July,True,True
17150.0,2023-07-29,United Arab Emirates,Fujairah,fj01,25.1286,56.3242,rasha,zakianiin,rasha.zakianiin@mail.com,5448469707,Digital Camera,Sony Cyber-shot,Sony Cyber-shot RX100 VII,X847,1.0,1199.0,47.96,False,2023.0,7.0,July,True,True
17151.0,2023-07-29,Syria,Aleppo,al01,36.2021,37.1343,ramiz,turkmany,ramiz.turkmany@mail.com,5078812894,Smartphone,Google Pixel,Google Pixel 6 Pro,Q031,2.0,899.0,17.98,True,2023.0,7.0,July,True,True
17152.0,2023-07-29,Syria,Homs,hs01,34.7326,36.7136,zahir,alkhayrat,zahir.alkhayrat@mail.com,5804132443,Smart Speaker,Sonos One,Sonos Move,T567,1.0,399.0,31.92,True,2023.0,7.0,July,True,True
17153.0,2023-07-29,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,kinda,almunzilijiu,kinda.almunzilijiu@mail.com,5686238956,Smartwatch,Samsung Gear,Samsung Gear Fit 4,V472,2.0,199.0,7.96,True,2023.0,7.0,July,True,True
17154.0,2023-07-29,Syria,Homs,hs01,34.7326,36.7136,ayham,aljamal,ayham.aljamal@mail.com,5203121288,Tablet,Apple iPad Pro,"iPad Pro 11"" (5th Gen)",Z948,1.0,899.0,17.98,True,2023.0,7.0,July,True,True
17155.0,2023-07-29,United Arab Emirates,Abu Dhabi,ad03,24.4539,54.3773,muhamad,laylana,muhamad.laylana@mail.com,5821273072,Digital Camera,Sony Alpha,Sony Alpha A6400,S395,1.0,899.0,44.95,False,2023.0,7.0,July,True,True
17156.0,2023-07-29,USA,New York,ny03,40.7498,-73.9814,kamal,almarstani,kamal.almarstani@mail.com,5218742967,Tablet,Amazon Fire,Amazon Fire HD 10,S501,1.0,149.0,11.92,True,2023.0,7.0,July,True,True
17157.0,2023-07-29,USA,Las Vegas,lv01,36.1699,-115.1398,mujdi,husu,mujdi.husu@mail.com,5280735076,Smart Speaker,Bose Home Speaker,Bose Home Speaker 500,F650,1.0,299.0,20.93,False,2023.0,7.0,July,True,True
17158.0,2023-07-29,Syria,Homs,hs01,34.7326,36.7136,eubay,shakir,eubay.shakir@mail.com,5805910286,Digital Camera,Canon EOS,Canon EOS M50 Mark II,B259,1.0,649.0,0.0,True,2023.0,7.0,July,True,True
17159.0,2023-07-29,Morocco,Casablanca,cs01,33.5731,7.5898,fatima,aljizamati,fatima.aljizamati@mail.com,5753485691,VR Headset,HP Reverb,HP Reverb G2,Q031,1.0,599.0,41.93,False,2023.0,7.0,July,True,True
17160.0,2023-07-29,Saudi Arabia,Dammam,dm01,26.3927,49.9777,fulla,qaziyha,fulla.qaziyha@mail.com,5879217656,Laptop,Microsoft Surface,Surface Book 3,F655,2.0,1599.0,95.94,True,2023.0,7.0,July,True,True
17161.0,2023-07-29,Syria,Damascus,ds02,33.5146,36.3084,muhamad,almaydanii,muhamad.almaydanii@mail.com,5292242180,Tablet,Microsoft Surface,Surface Pro 7,W206,1.0,799.0,15.98,True,2023.0,7.0,July,True,True
17162.0,2023-07-29,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,hasan,sultan,hasan.sultan@mail.com,5306909685,Fitness Tracker,Fitbit Versa,Fitbit Versa 2,X906,1.0,179.0,3.58,True,2023.0,7.0,July,True,True
17163.0,2023-07-29,Syria,Aleppo,al01,36.2021,37.1343,ibrahim,dbs,ibrahim.dbs@mail.com,5553488568,Fitness Tracker,Amazfit Bip,Amazfit Bip S,T132,1.0,49.0,3.43,False,2023.0,7.0,July,True,True
17164.0,2023-07-29,Syria,Aleppo,al01,36.2021,37.1343,abd alsamad,aleid,abdalsamad.aleid@mail.com,5145540133,Tablet,Apple iPad Pro,"iPad Pro 11"" (5th Gen)",V078,1.0,899.0,53.94,False,2023.0,7.0,July,True,True
17165.0,2023-07-29,USA,New York,ny01,40.7128,-74.006,jwny,drwysh,jwny.drwysh@mail.com,5135376024,Smart Speaker,Sonos One,Sonos Move,J073,1.0,399.0,39.9,True,2023.0,7.0,July,True,True
17166.0,2023-07-29,Syria,Homs,hs01,34.7326,36.7136,ghazal,eurman,ghazal.eurman@mail.com,5258673603,Tablet,Samsung Galaxy Tab S,Galaxy Tab S7+,B265,1.0,849.0,16.98,True,2023.0,7.0,July,True,True
17167.0,2023-07-29,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,lina,alsulayman,lina.alsulayman@mail.com,5145762254,Smartphone,Samsung Galaxy,Galaxy S21 Ultra,H067,1.0,1199.0,59.95,False,2023.0,7.0,July,True,True
17168.0,2023-07-29,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,dia,naghnagh,dia.naghnagh@mail.com,5436734174,Tablet,Lenovo Tab,Lenovo Tab P11 Plus,Z260,1.0,299.0,17.94,True,2023.0,7.0,July,True,True
17169.0,2023-07-29,USA,Las Vegas,lv01,36.1699,-115.1398,muhamad,abu nasir,muhamad.abunasir@mail.com,5181988608,Smartwatch,Garmin Venu,Garmin Venu 2,J730,1.0,399.0,11.97,False,2023.0,7.0,July,True,True
17170.0,2023-07-29,Saudi Arabia,Riyadh,rd02,24.7743,46.7386,lobnaa,tqi aldiyn,lobnaa.tqialdiyn@mail.com,5706995838,Gaming Console,Sony PlayStation,PlayStation 3 Slim,Y590,9.0,199.0,89.55,True,2023.0,7.0,July,True,True
17171.0,2023-07-29,USA,Las Vegas,lv01,36.1699,-115.1398,rawan,ayman,rawan.ayman@mail.com,5294788300,Headphones,Sony WH,Sony WH-CH710N,Z260,1.0,129.0,2.58,True,2023.0,7.0,July,True,True
17172.0,2023-07-29,USA,Las Vegas,lv02,36.1673,-115.1492,alaa,hamdan,alaa.hamdan@mail.com,5732335002,Smartwatch,Garmin Venu,Garmin Venu 2S,Z826,1.0,349.0,17.45,False,2023.0,7.0,July,True,True
17173.0,2023-07-29,France,Paris,ps01,48.8566,2.3522,batual,alshalaq,batual.alshalaq@mail.com,5119144323,Laptop,ASUS ROG,ASUS ROG Strix G15,Z612,13.0,1099.0,1428.7,False,2023.0,7.0,July,True,True
17174.0,2023-07-29,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,iin,eaqad,iin.eaqad@mail.com,5351756219,VR Headset,HTC Vive,HTC Vive Cosmos,T371,1.0,699.0,13.98,True,2023.0,7.0,July,True,True
17175.0,2023-07-29,Morocco,Casablanca,cs01,33.5731,7.5898,diea,warur,diea.warur@mail.com,5356644351,VR Headset,HP Reverb,HP Reverb G2,P064,3.0,599.0,17.97,True,2023.0,7.0,July,True,True
17176.0,2023-07-29,USA,New York,ny03,40.7498,-73.9814,layzaan,salim,layzaan.salim@mail.com,5328826893,Laptop,Apple MacBook,"MacBook Pro 16""",Y590,1.0,2399.0,71.97,True,2023.0,7.0,July,True,True
17177.0,2023-07-29,France,Paris,ps02,48.8566,2.3522,abdalmjid,rihan,abdalmjid.rihan@mail.com,5810727667,Tablet,Lenovo Tab,Lenovo Tab P11 Plus,G327,1.0,299.0,23.92,True,2023.0,7.0,July,True,True
17178.0,2023-07-29,Syria,Aleppo,al01,36.2021,37.1343,ahmad,salim,ahmad.salim@mail.com,5102822668,Tablet,Apple iPad,iPad Air,D060,3.0,649.0,77.88,False,2023.0,7.0,July,True,True
17179.0,2023-07-29,USA,Las Vegas,lv01,36.1699,-115.1398,ayman,qarqazan,ayman.qarqazan@mail.com,5007491856,Digital Camera,Nikon Coolpix,Nikon Coolpix B500,K044,1.0,249.0,2.49,True,2023.0,7.0,July,True,True
17180.0,2023-07-29,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,juri,alghan,juri.alghan@mail.com,5783001015,Smartphone,Xiaomi Redmi,Xiaomi Redmi Note 11 Pro,Q031,1.0,299.0,29.9,True,2023.0,7.0,July,True,True
17181.0,2023-07-29,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,ibrahim,salim,ibrahim.salim@mail.com,5909879981,Tablet,Amazon Fire,Amazon Fire HD 10,X358,2.0,149.0,5.96,True,2023.0,7.0,July,True,True
17182.0,2023-07-29,USA,Las Vegas,lv01,36.1699,-115.1398,emar,sabih,emar.sabih@mail.com,5667195129,Smartphone,Xiaomi Redmi,Xiaomi Redmi Note 11 Pro,R159,1.0,299.0,5.98,True,2023.0,7.0,July,True,True
17183.0,2023-07-29,Saudi Arabia,Riyadh,rd02,24.7743,46.7386,daniah,bytar,daniah.bytar@mail.com,5473820565,Smart Speaker,Harman Kardon,Harman Kardon Allure,Y590,1.0,249.0,17.43,False,2023.0,7.0,July,True,True
17184.0,2023-07-29,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,muhamad,alrrashid,muhamad.alrrashid@mail.com,5297714986,Digital Camera,Fujifilm X Series,Fujifilm X-T4,Y692,4.0,1699.0,203.88,False,2023.0,7.0,July,True,True
17185.0,2023-07-29,Syria,Damascus,ds02,33.5146,36.3084,jury,aljazayiriu,jury.aljazayiriu@mail.com,5812773739,Smartphone,Apple iPhone,iPhone 12,E484,2.0,899.0,53.94,True,2023.0,7.0,July,True,True
17186.0,2023-07-29,Syria,Aleppo,al01,36.2021,37.1343,adnan,aljarshi,adnan.aljarshi@mail.com,5672504078,Smart Speaker,Google Nest,Nest Audio,W956,3.0,99.0,8.91,True,2023.0,7.0,July,True,True
17187.0,2023-07-29,USA,New York,ny01,40.7128,-74.006,rima,yaghmur,rima.yaghmur@mail.com,5672519824,Laptop,Acer Swift,Acer Swift 5,Y692,1.0,999.0,99.9,True,2023.0,7.0,July,True,True
17188.0,2023-07-29,Egypt,Cairo,cr02,30.0444,31.2357,mazin,ratib,mazin.ratib@mail.com,5429883638,Smartphone,Xiaomi Redmi,Xiaomi Redmi Note 11 Pro,B715,1.0,299.0,8.97,True,2023.0,7.0,July,True,True
17189.0,2023-07-29,Egypt,Asyut,at01,27.1809,31.1837,dana,eamir,dana.eamir@mail.com,5032675418,Gaming Console,Nintendo Switch,Nintendo Switch Lite,F011,1.0,199.0,9.95,False,2023.0,7.0,July,True,True
17190.0,2023-07-29,Egypt,Cairo,cr02,30.0444,31.2357,abd alruhmin,rihan,abdalruhmin.rihan@mail.com,5301027340,Smart Speaker,Amazon Echo Show,Amazon Echo Show 10 (3rd Gen),Z409,1.0,249.0,7.47,True,2023.0,7.0,July,True,True
17191.0,2023-07-29,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,alaa,abil,alaa.abil@mail.com,5807155071,Headphones,Sennheiser HD,Sennheiser HD 450BT,L412,11.0,129.0,141.9,True,2023.0,7.0,July,True,True
17192.0,2023-07-29,Morocco,Casablanca,cs01,33.5731,7.5898,rinah,hawria,rinah.hawria@mail.com,5675298472,VR Headset,Samsung Odyssey,Samsung Odyssey G9,F981,5.0,1499.0,449.7,True,2023.0,7.0,July,True,True
17193.0,2023-07-30,Syria,Homs,hs01,34.7326,36.7136,fadi,mareiun,fadi.mareiun@mail.com,5308386236,Smartphone,Xiaomi Redmi,Xiaomi Redmi Note 11 Pro,P412,1.0,299.0,26.91,False,2023.0,7.0,July,True,True
17194.0,2023-07-30,Saudi Arabia,Riyadh,rd02,24.7743,46.7386,muhamad,alaleppoy,muhamad.alaleppoy@mail.com,5135941431,Laptop,Lenovo ThinkPad,ThinkPad X13,P826,1.0,999.0,19.98,False,2023.0,7.0,July,True,True
17195.0,2023-07-30,Syria,Damascus,ds02,33.5146,36.3084,hikamat,alkhayrat,hikamat.alkhayrat@mail.com,5981618350,Laptop,Acer Swift,Acer Swift 5,N487,1.0,999.0,69.93,True,2023.0,7.0,July,True,True
17196.0,2023-07-30,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,ahed,muhamad,ahed.muhamad@mail.com,5873608153,Headphones,Sennheiser HD,Sennheiser HD 599 SE,L025,2.0,199.0,15.92,False,2023.0,7.0,July,True,True
17197.0,2023-07-30,Egypt,Cairo,cr02,30.0444,31.2357,farial,altahhan,farial.altahhan@mail.com,5038633576,Digital Camera,Sony Alpha,Sony Alpha A7 III,Y295,4.0,1999.0,239.88,False,2023.0,7.0,July,True,True
17198.0,2023-07-30,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,emar,muhamad,emar.muhamad@mail.com,5707604942,Smartphone,Samsung Galaxy,Galaxy A52,I729,1.0,399.0,11.97,False,2023.0,7.0,July,True,True
17199.0,2023-07-30,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,muhamad,alhusayn,muhamad.alhusayn@mail.com,5284843930,Tablet,Amazon Fire,Amazon Fire HD 10,B259,1.0,149.0,2.98,True,2023.0,7.0,July,True,True
17200.0,2023-07-30,Egypt,Asyut,at01,27.1809,31.1837,bara,kalthum,bara.kalthum@mail.com,5099819369,Digital Camera,Nikon Z Series,Nikon Z7 II,H520,1.0,2299.0,114.95,True,2023.0,7.0,July,True,True
17201.0,2023-07-30,Syria,Damascus,ds02,33.5146,36.3084,maria,muhamad,maria.muhamad@mail.com,5084357732,VR Headset,Oculus Rift S,Oculus Rift 2,X358,1.0,499.0,39.92,True,2023.0,7.0,July,True,True
17202.0,2023-07-30,France,Paris,ps02,48.8566,2.3522,muayid,ahmdghrybw,muayid.ahmdghrybw@mail.com,5888494743,Smartwatch,Apple Watch,Apple Watch Series 7,G405,1.0,399.0,31.92,True,2023.0,7.0,July,True,True
17203.0,2023-07-30,USA,New York,ny01,40.7128,-74.006,basil,alhasan,basil.alhasan@mail.com,5477830736,Smart Speaker,Harman Kardon,Harman Kardon Allure,Q149,1.0,249.0,9.96,True,2023.0,7.0,July,True,True
17204.0,2023-07-30,Syria,Damascus,ds02,33.5146,36.3084,alaa,altibae,alaa.altibae@mail.com,5725453415,Smartphone,Xiaomi Mi,Xiaomi Mi 11 Lite,J694,1.0,249.0,24.9,True,2023.0,7.0,July,True,True
17205.0,2023-07-30,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,jawaher,almaseud,jawaher.almaseud@mail.com,5040386117,Fitness Tracker,Withings Move,Withings Move ECG,J264,1.0,129.0,11.61,True,2023.0,7.0,July,True,True
17206.0,2023-07-30,Saudi Arabia,Riyadh,rd02,24.7743,46.7386,eala,aleitar,eala.aleitar@mail.com,5215464956,Laptop,Dell XPS,XPS 15,R814,1.0,1599.0,31.98,False,2023.0,7.0,July,True,True
17207.0,2023-07-30,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,majd,alkhatib,majd.alkhatib@mail.com,5555104675,Smart Speaker,Bose Home Speaker,Bose Home Speaker 500,S713,2.0,299.0,41.86,False,2023.0,7.0,July,True,True
17208.0,2023-07-30,USA,Las Vegas,lv01,36.1699,-115.1398,muhamad,qareush,muhamad.qareush@mail.com,5041489869,VR Headset,Pimax Vision,Pimax Vision 8KX,S190,3.0,999.0,59.94,True,2023.0,7.0,July,True,True
17209.0,2023-07-30,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,bilal,shaqir,bilal.shaqir@mail.com,5735898291,VR Headset,HP Reverb,HP Reverb G2,K964,1.0,599.0,17.97,True,2023.0,7.0,July,True,True
17210.0,2023-07-30,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,muhamad,aldhahabi,muhamad.aldhahabi@mail.com,5850787322,Gaming Console,Microsoft Xbox,Xbox One X,H016,3.0,299.0,62.79,True,2023.0,7.0,July,True,True
17211.0,2023-07-30,USA,Las Vegas,lv01,36.1699,-115.1398,sana,almisri,sana.almisri@mail.com,5439127385,Smartphone,Oppo Find,Oppo Find X4 Neo,E804,1.0,549.0,5.49,False,2023.0,7.0,July,True,True
17212.0,2023-07-30,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,biaism,abumaeun,biaism.abumaeun@mail.com,5228601495,VR Headset,Sony PlayStation,PlayStation VR,S935,1.0,299.0,20.93,True,2023.0,7.0,July,True,True
17213.0,2023-07-30,USA,New York,ny01,40.7128,-74.006,rym,altawati,rym.altawati@mail.com,5921923754,Tablet,Samsung Galaxy Tab S,Galaxy Tab S8+,S691,1.0,749.0,59.92,True,2023.0,7.0,July,True,True
17214.0,2023-07-30,Egypt,Cairo,cr02,30.0444,31.2357,ruba,maeruf,ruba.maeruf@mail.com,5225339138,Fitness Tracker,Huawei Band,Huawei Band 6,U541,1.0,59.0,4.13,False,2023.0,7.0,July,True,True
17215.0,2023-07-30,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,muhamad,eabuwd,muhamad.eabuwd@mail.com,5702260035,Smartphone,Xiaomi Redmi,Xiaomi Redmi 10,I269,1.0,199.0,19.9,False,2023.0,7.0,July,True,True
17216.0,2023-07-30,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,ibrahim,alakhris,ibrahim.alakhris@mail.com,5971220179,Gaming Console,Sony PlayStation,PlayStation 4,E484,1.0,299.0,17.94,True,2023.0,7.0,July,True,True
17217.0,2023-07-30,Saudi Arabia,Riyadh,rd03,24.7743,46.7386,muhamad,muhamad,muhamad.muhamad@mail.com,5054153359,Smart Speaker,Google Nest Hub,Google Nest Hub Max,C793,1.0,229.0,2.29,False,2023.0,7.0,July,True,True
17218.0,2023-07-30,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,ibrahim,alttahir,ibrahim.alttahir@mail.com,5568114940,Gaming Console,Sony PlayStation,PlayStation 3,M680,3.0,199.0,35.82,True,2023.0,7.0,July,True,True
17219.0,2023-07-30,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,iin,eursaly,iin.eursaly@mail.com,5780920155,Laptop,Apple MacBook,"MacBook Air 13""",V535,1.0,999.0,99.9,True,2023.0,7.0,July,True,True
17220.0,2023-07-30,France,Paris,ps01,48.8566,2.3522,husam,alsulayman,husam.alsulayman@mail.com,5888612676,Laptop,Dell XPS,XPS 13,P617,3.0,1299.0,233.82,True,2023.0,7.0,July,True,True
17221.0,2023-07-30,USA,Washington,wh01,38.9072,-77.0369,ayman,eurul,ayman.eurul@mail.com,5181959251,Fitness Tracker,Amazfit GTR,Amazfit GTR 3,K406,10.0,169.0,50.7,False,2023.0,7.0,July,True,True
17222.0,2023-07-30,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,abd allah,abu eadlh,abdallah.abueadlh@mail.com,5072339885,Smartwatch,Garmin Venu,Garmin Venu 2S,Z074,1.0,349.0,20.94,True,2023.0,7.0,July,True,True
17223.0,2023-07-30,Saudi Arabia,Aseer,as01,18.2311,42.5004,samir,abumaeun,samir.abumaeun@mail.com,5159537837,Smartwatch,Fossil Gen,Fossil Gen 6,B259,1.0,299.0,26.91,True,2023.0,7.0,July,True,True
17224.0,2023-07-30,Syria,Aleppo,al01,36.2021,37.1343,alaa,alhariri,alaa.alhariri@mail.com,5345757788,VR Headset,Oculus Rift S,Oculus Rift 2,D095,1.0,499.0,9.98,False,2023.0,7.0,July,True,True
17225.0,2023-07-30,USA,New York,ny03,40.7498,-73.9814,abdalrhmin,tqi aldiyn,abdalrhmin.tqialdiyn@mail.com,5660445033,Gaming Console,Nintendo Switch,Nintendo Switch OLED Pro,P939,1.0,449.0,8.98,False,2023.0,7.0,July,True,True
17226.0,2023-07-30,Syria,Homs,hs01,34.7326,36.7136,eala,alhaj,eala.alhaj@mail.com,5840303241,Gaming Console,Sony PlayStation,PlayStation 2,E274,7.0,99.0,34.65,True,2023.0,7.0,July,True,True
17227.0,2023-07-30,Morocco,Casablanca,cs01,33.5731,7.5898,abd alruhmin,tutwnji,abdalruhmin.tutwnji@mail.com,5870108432,Smartphone,Xiaomi Mi,Xiaomi Mi 12,P344,1.0,799.0,55.93,True,2023.0,7.0,July,True,True
17228.0,2023-07-30,Egypt,Asyut,at01,27.1809,31.1837,faras,muhamad,faras.muhamad@mail.com,5933750027,Smartphone,Samsung Galaxy,Galaxy A72,I470,1.0,499.0,9.98,True,2023.0,7.0,July,True,True
17229.0,2023-07-30,USA,New York,ny01,40.7128,-74.006,iad,aleuryan,iad.aleuryan@mail.com,5368255905,Fitness Tracker,Garmin Approach,Garmin Approach S62,N259,1.0,499.0,29.94,True,2023.0,7.0,July,True,True
17230.0,2023-07-30,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,karam,abultif,karam.abultif@mail.com,5904206438,Laptop,HP Envy,Envy 15,L028,1.0,1199.0,83.93,True,2023.0,7.0,July,True,True
17231.0,2023-07-30,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,muhamad,sarhan,muhamad.sarhan@mail.com,5920907842,Gaming Console,Nintendo Switch,Nintendo Switch Pro,U858,13.0,399.0,363.09,False,2023.0,7.0,July,True,True
17232.0,2023-07-30,Egypt,Cairo,cr03,30.0444,31.2357,sabah,ahmad,sabah.ahmad@mail.com,5167499404,Smartphone,OnePlus,OnePlus Nord CE 5G,S177,6.0,349.0,20.94,True,2023.0,7.0,July,True,True
17233.0,2023-07-30,Saudi Arabia,Aseer,as01,18.2311,42.5004,sami,alhakim,sami.alhakim@mail.com,5005537750,Laptop,ASUS ROG,ASUS ROG Strix Scar 17,Y087,1.0,1999.0,199.9,False,2023.0,7.0,July,True,True
17234.0,2023-07-30,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,muhamad,almahrus,muhamad.almahrus@mail.com,5763828339,Digital Camera,Sony Alpha,Sony Alpha A7 III,V535,2.0,1999.0,79.96,False,2023.0,7.0,July,True,True
17235.0,2023-07-30,Syria,Aleppo,al01,36.2021,37.1343,abd allah,sharina,abdallah.sharina@mail.com,5355184510,Gaming Console,Sony PlayStation,PlayStation 5,H632,1.0,499.0,19.96,True,2023.0,7.0,July,True,True
17236.0,2023-07-30,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,omar,sabiq,omar.sabiq@mail.com,5352616467,Smart Speaker,Google Nest Hub,Google Nest Hub Max,W336,3.0,229.0,68.7,False,2023.0,7.0,July,True,True
17237.0,2023-07-30,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,rima,alfywmi,rima.alfywmi@mail.com,5334848959,Smartwatch,Huawei Watch,Huawei Watch GT 2e,R361,1.0,129.0,12.9,False,2023.0,7.0,July,True,True
17238.0,2023-07-30,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,ahed,alhijar,ahed.alhijar@mail.com,5464445661,Fitness Tracker,Huawei Band,Huawei Band 4 Pro,L841,1.0,49.0,4.9,True,2023.0,7.0,July,True,True
17239.0,2023-07-30,USA,New York,ny01,40.7128,-74.006,bilal,sadqawi,bilal.sadqawi@mail.com,5524917658,Tablet,Samsung Galaxy Tab S,Galaxy Tab S7+,Z227,5.0,849.0,424.5,False,2023.0,7.0,July,True,True
17240.0,2023-07-30,United Arab Emirates,Dubai,db02,25.2048,55.2708,malik,ghazzawi,malik.ghazzawi@mail.com,5160597414,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 6,L085,1.0,39.0,2.34,True,2023.0,7.0,July,True,True
17241.0,2023-07-30,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,mazin,aljasim,mazin.aljasim@mail.com,5541560168,Smartwatch,Garmin Forerunner,Garmin Forerunner 55,S190,1.0,199.0,5.97,True,2023.0,7.0,July,True,True
17242.0,2023-07-30,Saudi Arabia,Aseer,as01,18.2311,42.5004,rahaf,eala aldiyn,rahaf.ealaaldiyn@mail.com,5680989108,Smartwatch,Garmin Forerunner,Garmin Forerunner 945,Y672,2.0,599.0,23.96,True,2023.0,7.0,July,True,True
17243.0,2023-07-30,USA,New York,ny02,40.7312,-73.9998,bashshar,ezqul,bashshar.ezqul@mail.com,5440978126,Tablet,Amazon Fire HD,Amazon Fire HD 8,R551,1.0,89.0,1.78,False,2023.0,7.0,July,True,True
17244.0,2023-07-30,Egypt,Asyut,at01,27.1809,31.1837,kinda,abu,kinda.abu@mail.com,5164208246,Smartphone,Samsung Galaxy,Galaxy S21 Ultra,J501,1.0,1199.0,23.98,False,2023.0,7.0,July,True,True
17245.0,2023-07-30,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,fawaz,aldubbas,fawaz.aldubbas@mail.com,5736469763,Smart Speaker,Apple HomePod,Apple HomePod mini,Q626,2.0,99.0,3.96,True,2023.0,7.0,July,True,True
17246.0,2023-07-30,Egypt,Cairo,cr02,30.0444,31.2357,jamal,ghazzawi,jamal.ghazzawi@mail.com,5672938371,VR Headset,Oculus Quest,Oculus Quest 3,A603,1.0,599.0,23.96,False,2023.0,7.0,July,True,True
17247.0,2023-07-30,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,rafif,durkzili,rafif.durkzili@mail.com,5875069892,Smart Speaker,Sonos One,Sonos One SL,O847,1.0,179.0,3.58,True,2023.0,7.0,July,True,True
17248.0,2023-07-30,USA,New York,ny03,40.7498,-73.9814,zahir,eurman,zahir.eurman@mail.com,5748360285,Headphones,JBL Live,JBL Live 500BT,Q832,1.0,99.0,6.93,False,2023.0,7.0,July,True,True
17249.0,2023-07-30,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,iin,musur,iin.musur@mail.com,5896756853,Digital Camera,Panasonic Lumix,Panasonic Lumix ZS200,D873,1.0,799.0,79.9,True,2023.0,7.0,July,True,True
17250.0,2023-07-30,Morocco,Casablanca,cs01,33.5731,7.5898,razaan,turkamani,razaan.turkamani@mail.com,5749631334,Fitness Tracker,Fitbit Charge,Fitbit Charge 4,Q903,1.0,149.0,14.9,True,2023.0,7.0,July,True,True
17251.0,2023-07-30,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,shahad,dahman,shahad.dahman@mail.com,5443309374,Tablet,Amazon Fire HD,Amazon Fire HD 8,O398,1.0,89.0,7.12,True,2023.0,7.0,July,True,True
17252.0,2023-07-30,Saudi Arabia,Aseer,as01,18.2311,42.5004,ghaliah,sybea,ghaliah.sybea@mail.com,5018781430,Digital Camera,Nikon Z Series,Nikon Z7 II,Z542,1.0,2299.0,160.93,True,2023.0,7.0,July,True,True
17253.0,2023-07-30,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,muhamad,aldwltali,muhamad.aldwltali@mail.com,5844975299,Smartwatch,Fossil Gen,Fossil Gen 6,N664,1.0,299.0,23.92,False,2023.0,7.0,July,True,True
17254.0,2023-07-30,Syria,Aleppo,al01,36.2021,37.1343,sulayman,husayn,sulayman.husayn@mail.com,5588725694,Tablet,Amazon Fire HD,Amazon Fire HD 8 Plus,Q083,1.0,129.0,5.16,True,2023.0,7.0,July,True,True
17255.0,2023-07-30,Saudi Arabia,Riyadh,rd02,24.7743,46.7386,samir,alasfar,samir.alasfar@mail.com,5916477334,Gaming Console,Sony PlayStation,PlayStation 3,H046,1.0,199.0,5.97,False,2023.0,7.0,July,True,True
17256.0,2023-07-30,USA,New York,ny03,40.7498,-73.9814,jamil,mshati,jamil.mshati@mail.com,5499803361,VR Headset,Samsung Odyssey,Samsung Odyssey G9,U470,1.0,1499.0,149.9,True,2023.0,7.0,July,True,True
17257.0,2023-07-30,Syria,Aleppo,al01,36.2021,37.1343,bashshar,salahi,bashshar.salahi@mail.com,5122921355,Headphones,Sony WH,Sony WH-CH710N,J768,1.0,129.0,2.58,False,2023.0,7.0,July,True,True
17258.0,2023-07-30,Syria,Aleppo,al01,36.2021,37.1343,rim,almunzilijiu,rim.almunzilijiu@mail.com,5713628545,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart HR,Z719,1.0,79.0,7.9,True,2023.0,7.0,July,True,True
